timestamp,volume,high,low,close,open,vwap
2024-12-31 15:30:00+00:00,488662,250.88,250.51,250.7701,250.5301,250.79072908697628
2024-12-31 15:35:00+00:00,290991,250.85,250.495,250.63,250.77,250.65311810330903
2024-12-31 15:40:00+00:00,665896,251.0148,250.62,250.75,250.64,250.8740437545803
2024-12-31 15:45:00+00:00,334417,250.93,250.63,250.82,250.7101,250.84821665764596
2024-12-31 15:50:00+00:00,1346870,251.08,250.5,251.01,250.82,250.77923450110254
2024-12-31 15:55:00+00:00,1381054,251.0,249.87,250.08,250.99,250.2897684785678
2024-12-31 16:00:00+00:00,3146734,250.56,249.5,250.38,250.075,250.21691619310687
2024-12-31 16:05:00+00:00,8441922,250.67,250.28,250.32,250.46,250.5685457269091
2024-12-31 16:10:00+00:00,171246,250.44,250.3,250.3,250.3,250.39535767258798
2024-12-31 16:15:00+00:00,22310,250.42,250.2,250.38,250.37,250.3700923352757
2024-12-31 16:20:00+00:00,2962456,250.38,250.25,250.38,250.25,250.3300502522232
2024-12-31 16:25:00+00:00,43763,250.65,250.38,250.59,250.38,250.59036180106483
2024-12-31 16:30:00+00:00,6423,250.64,250.501,250.501,250.64,250.56970014012143
2024-12-31 16:35:00+00:00,6154,250.52,250.43,250.43,250.51,250.46199707507316
2024-12-31 16:40:00+00:00,11841,250.56,250.42,250.45,250.42,250.45009190102186
2024-12-31 16:45:00+00:00,865,250.59,250.5,250.5,250.59,250.5058612716763
2024-12-31 16:50:00+00:00,1871,250.51,250.45,250.46,250.51,250.4529716729022
2024-12-31 16:55:00+00:00,1051,250.5,250.46,250.5,250.46,250.47651760228354
2024-12-31 17:00:00+00:00,2314,250.48,250.43,250.43,250.47,250.43490492653413
2024-12-31 17:05:00+00:00,805,250.4308,250.43,250.43,250.43,250.43019875776397
2024-12-31 17:10:00+00:00,387246,250.5,250.42,250.4209,250.44,250.42107444260233
2024-12-31 17:15:00+00:00,1303,250.5,250.42,250.49,250.42,250.49
2024-12-31 17:20:00+00:00,258,250.43,250.43,250.43,250.43,250.43
2024-12-31 17:25:00+00:00,702,250.44,250.44,250.44,250.44,250.44
2024-12-31 17:30:00+00:00,2518,250.5,250.4997,250.5,250.4997,250.49998653693405
2024-12-31 17:35:00+00:00,243,250.48,250.48,250.48,250.48,250.48
2024-12-31 17:40:00+00:00,516,250.46,250.45,250.45,250.46,250.45
2024-12-31 17:45:00+00:00,1020,250.44,250.41,250.41,250.44,250.41
2024-12-31 17:50:00+00:00,136,250.45,250.45,250.45,250.45,250.45
2024-12-31 17:55:00+00:00,0,,,,,
2024-12-31 18:00:00+00:00,433,250.4379,250.433,250.433,250.4379,250.4354782909931
2024-12-31 18:05:00+00:00,230,250.4406,250.4406,250.4406,250.4406,250.4406
2024-12-31 18:10:00+00:00,0,,,,,
2024-12-31 18:15:00+00:00,203,250.46,250.46,250.46,250.46,250.46000000000004
2024-12-31 18:20:00+00:00,306,250.43,250.43,250.43,250.43,250.43
2024-12-31 18:25:00+00:00,398,250.47,250.4682,250.4682,250.47,250.46917236180906
2024-12-31 18:30:00+00:00,108,250.44,250.44,250.44,250.44,250.44
2024-12-31 18:35:00+00:00,0,,,,,
2024-12-31 18:40:00+00:00,0,,,,,
2024-12-31 18:45:00+00:00,0,,,,,
2024-12-31 18:50:00+00:00,486,250.49,250.4209,250.4209,250.49,250.43611337448561
2024-12-31 18:55:00+00:00,276,250.49,250.4219,250.4219,250.49,250.45200217391306
2024-12-31 19:00:00+00:00,0,,,,,
2024-12-31 19:05:00+00:00,189,250.4216,250.4216,250.4216,250.4216,250.42160000000004
2024-12-31 19:10:00+00:00,0,,,,,
2024-12-31 19:15:00+00:00,723,250.45,250.4208,250.4208,250.45,250.42972558782853
2024-12-31 19:20:00+00:00,1246,250.43,250.42,250.42,250.43,250.42000000000002
2024-12-31 19:25:00+00:00,2673,250.4215,250.42,250.4215,250.42,250.4201965207632
2024-12-31 19:30:00+00:00,0,,,,,
2024-12-31 19:35:00+00:00,0,,,,,
2024-12-31 19:40:00+00:00,822,250.42,250.4101,250.42,250.4101,250.42
2024-12-31 19:45:00+00:00,524,250.42,250.42,250.42,250.42,250.42
2024-12-31 19:50:00+00:00,107,250.45,250.45,250.45,250.45,250.45
2024-12-31 19:55:00+00:00,213,250.42,250.42,250.42,250.42,250.42
2024-12-31 20:00:00+00:00,545,250.41,250.41,250.41,250.41,250.41000000000003
2024-12-31 20:05:00+00:00,0,,,,,
2024-12-31 20:10:00+00:00,0,,,,,
2024-12-31 20:15:00+00:00,0,,,,,
2024-12-31 20:20:00+00:00,0,,,,,
2024-12-31 20:25:00+00:00,0,,,,,
2024-12-31 20:30:00+00:00,0,,,,,
2024-12-31 20:35:00+00:00,0,,,,,
2024-12-31 20:40:00+00:00,0,,,,,
2024-12-31 20:45:00+00:00,0,,,,,
2024-12-31 20:50:00+00:00,0,,,,,
2024-12-31 20:55:00+00:00,0,,,,,
2024-12-31 21:00:00+00:00,0,,,,,
2024-12-31 21:05:00+00:00,0,,,,,
2024-12-31 21:10:00+00:00,0,,,,,
2024-12-31 21:15:00+00:00,0,,,,,
2024-12-31 21:20:00+00:00,0,,,,,
2024-12-31 21:25:00+00:00,0,,,,,
2024-12-31 21:30:00+00:00,0,,,,,
2024-12-31 21:35:00+00:00,0,,,,,
2024-12-31 21:40:00+00:00,0,,,,,
2024-12-31 21:45:00+00:00,0,,,,,
2024-12-31 21:50:00+00:00,0,,,,,
2024-12-31 21:55:00+00:00,0,,,,,
2024-12-31 22:00:00+00:00,0,,,,,
2024-12-31 22:05:00+00:00,0,,,,,
2024-12-31 22:10:00+00:00,0,,,,,
2024-12-31 22:15:00+00:00,0,,,,,
2024-12-31 22:20:00+00:00,0,,,,,
2024-12-31 22:25:00+00:00,0,,,,,
2024-12-31 22:30:00+00:00,0,,,,,
2024-12-31 22:35:00+00:00,0,,,,,
2024-12-31 22:40:00+00:00,0,,,,,
2024-12-31 22:45:00+00:00,0,,,,,
2024-12-31 22:50:00+00:00,0,,,,,
2024-12-31 22:55:00+00:00,0,,,,,
2024-12-31 23:00:00+00:00,0,,,,,
2024-12-31 23:05:00+00:00,0,,,,,
2024-12-31 23:10:00+00:00,0,,,,,
2024-12-31 23:15:00+00:00,0,,,,,
2024-12-31 23:20:00+00:00,0,,,,,
2024-12-31 23:25:00+00:00,0,,,,,
2024-12-31 23:30:00+00:00,0,,,,,
2024-12-31 23:35:00+00:00,0,,,,,
2024-12-31 23:40:00+00:00,0,,,,,
2024-12-31 23:45:00+00:00,0,,,,,
2024-12-31 23:50:00+00:00,0,,,,,
2024-12-31 23:55:00+00:00,0,,,,,
2025-01-01 00:00:00+00:00,0,,,,,
2025-01-01 00:05:00+00:00,0,,,,,
2025-01-01 00:10:00+00:00,0,,,,,
2025-01-01 00:15:00+00:00,0,,,,,
2025-01-01 00:20:00+00:00,0,,,,,
2025-01-01 00:25:00+00:00,0,,,,,
2025-01-01 00:30:00+00:00,0,,,,,
2025-01-01 00:35:00+00:00,0,,,,,
2025-01-01 00:40:00+00:00,0,,,,,
2025-01-01 00:45:00+00:00,0,,,,,
2025-01-01 00:50:00+00:00,0,,,,,
2025-01-01 00:55:00+00:00,0,,,,,
2025-01-01 01:00:00+00:00,0,,,,,
2025-01-01 01:05:00+00:00,0,,,,,
2025-01-01 01:10:00+00:00,0,,,,,
2025-01-01 01:15:00+00:00,0,,,,,
2025-01-01 01:20:00+00:00,0,,,,,
2025-01-01 01:25:00+00:00,0,,,,,
2025-01-01 01:30:00+00:00,0,,,,,
2025-01-01 01:35:00+00:00,0,,,,,
2025-01-01 01:40:00+00:00,0,,,,,
2025-01-01 01:45:00+00:00,0,,,,,
2025-01-01 01:50:00+00:00,0,,,,,
2025-01-01 01:55:00+00:00,0,,,,,
2025-01-01 02:00:00+00:00,0,,,,,
2025-01-01 02:05:00+00:00,0,,,,,
2025-01-01 02:10:00+00:00,0,,,,,
2025-01-01 02:15:00+00:00,0,,,,,
2025-01-01 02:20:00+00:00,0,,,,,
2025-01-01 02:25:00+00:00,0,,,,,
2025-01-01 02:30:00+00:00,0,,,,,
2025-01-01 02:35:00+00:00,0,,,,,
2025-01-01 02:40:00+00:00,0,,,,,
2025-01-01 02:45:00+00:00,0,,,,,
2025-01-01 02:50:00+00:00,0,,,,,
2025-01-01 02:55:00+00:00,0,,,,,
2025-01-01 03:00:00+00:00,0,,,,,
2025-01-01 03:05:00+00:00,0,,,,,
2025-01-01 03:10:00+00:00,0,,,,,
2025-01-01 03:15:00+00:00,0,,,,,
2025-01-01 03:20:00+00:00,0,,,,,
2025-01-01 03:25:00+00:00,0,,,,,
2025-01-01 03:30:00+00:00,0,,,,,
2025-01-01 03:35:00+00:00,0,,,,,
2025-01-01 03:40:00+00:00,0,,,,,
2025-01-01 03:45:00+00:00,0,,,,,
2025-01-01 03:50:00+00:00,0,,,,,
2025-01-01 03:55:00+00:00,0,,,,,
2025-01-01 04:00:00+00:00,0,,,,,
2025-01-01 04:05:00+00:00,0,,,,,
2025-01-01 04:10:00+00:00,0,,,,,
2025-01-01 04:15:00+00:00,0,,,,,
2025-01-01 04:20:00+00:00,0,,,,,
2025-01-01 04:25:00+00:00,0,,,,,
2025-01-01 04:30:00+00:00,0,,,,,
2025-01-01 04:35:00+00:00,0,,,,,
2025-01-01 04:40:00+00:00,0,,,,,
2025-01-01 04:45:00+00:00,0,,,,,
2025-01-01 04:50:00+00:00,0,,,,,
2025-01-01 04:55:00+00:00,0,,,,,
2025-01-01 05:00:00+00:00,0,,,,,
2025-01-01 05:05:00+00:00,0,,,,,
2025-01-01 05:10:00+00:00,0,,,,,
2025-01-01 05:15:00+00:00,0,,,,,
2025-01-01 05:20:00+00:00,0,,,,,
2025-01-01 05:25:00+00:00,0,,,,,
2025-01-01 05:30:00+00:00,0,,,,,
2025-01-01 05:35:00+00:00,0,,,,,
2025-01-01 05:40:00+00:00,0,,,,,
2025-01-01 05:45:00+00:00,0,,,,,
2025-01-01 05:50:00+00:00,0,,,,,
2025-01-01 05:55:00+00:00,0,,,,,
2025-01-01 06:00:00+00:00,0,,,,,
2025-01-01 06:05:00+00:00,0,,,,,
2025-01-01 06:10:00+00:00,0,,,,,
2025-01-01 06:15:00+00:00,0,,,,,
2025-01-01 06:20:00+00:00,0,,,,,
2025-01-01 06:25:00+00:00,0,,,,,
2025-01-01 06:30:00+00:00,0,,,,,
2025-01-01 06:35:00+00:00,0,,,,,
2025-01-01 06:40:00+00:00,0,,,,,
2025-01-01 06:45:00+00:00,0,,,,,
2025-01-01 06:50:00+00:00,0,,,,,
2025-01-01 06:55:00+00:00,0,,,,,
2025-01-01 07:00:00+00:00,0,,,,,
2025-01-01 07:05:00+00:00,0,,,,,
2025-01-01 07:10:00+00:00,0,,,,,
2025-01-01 07:15:00+00:00,0,,,,,
2025-01-01 07:20:00+00:00,0,,,,,
2025-01-01 07:25:00+00:00,0,,,,,
2025-01-01 07:30:00+00:00,0,,,,,
2025-01-01 07:35:00+00:00,0,,,,,
2025-01-01 07:40:00+00:00,0,,,,,
2025-01-01 07:45:00+00:00,0,,,,,
2025-01-01 07:50:00+00:00,0,,,,,
2025-01-01 07:55:00+00:00,0,,,,,
2025-01-01 08:00:00+00:00,0,,,,,
2025-01-01 08:05:00+00:00,0,,,,,
2025-01-01 08:10:00+00:00,0,,,,,
2025-01-01 08:15:00+00:00,0,,,,,
2025-01-01 08:20:00+00:00,0,,,,,
2025-01-01 08:25:00+00:00,0,,,,,
2025-01-01 08:30:00+00:00,0,,,,,
2025-01-01 08:35:00+00:00,0,,,,,
2025-01-01 08:40:00+00:00,0,,,,,
2025-01-01 08:45:00+00:00,0,,,,,
2025-01-01 08:50:00+00:00,0,,,,,
2025-01-01 08:55:00+00:00,0,,,,,
2025-01-01 09:00:00+00:00,0,,,,,
2025-01-01 09:05:00+00:00,0,,,,,
2025-01-01 09:10:00+00:00,0,,,,,
2025-01-01 09:15:00+00:00,0,,,,,
2025-01-01 09:20:00+00:00,0,,,,,
2025-01-01 09:25:00+00:00,0,,,,,
2025-01-01 09:30:00+00:00,0,,,,,
2025-01-01 09:35:00+00:00,0,,,,,
2025-01-01 09:40:00+00:00,0,,,,,
2025-01-01 09:45:00+00:00,0,,,,,
2025-01-01 09:50:00+00:00,0,,,,,
2025-01-01 09:55:00+00:00,0,,,,,
2025-01-01 10:00:00+00:00,0,,,,,
2025-01-01 10:05:00+00:00,0,,,,,
2025-01-01 10:10:00+00:00,0,,,,,
2025-01-01 10:15:00+00:00,0,,,,,
2025-01-01 10:20:00+00:00,0,,,,,
2025-01-01 10:25:00+00:00,0,,,,,
2025-01-01 10:30:00+00:00,0,,,,,
2025-01-01 10:35:00+00:00,0,,,,,
2025-01-01 10:40:00+00:00,0,,,,,
2025-01-01 10:45:00+00:00,0,,,,,
2025-01-01 10:50:00+00:00,0,,,,,
2025-01-01 10:55:00+00:00,0,,,,,
2025-01-01 11:00:00+00:00,0,,,,,
2025-01-01 11:05:00+00:00,0,,,,,
2025-01-01 11:10:00+00:00,0,,,,,
2025-01-01 11:15:00+00:00,0,,,,,
2025-01-01 11:20:00+00:00,0,,,,,
2025-01-01 11:25:00+00:00,0,,,,,
2025-01-01 11:30:00+00:00,0,,,,,
2025-01-01 11:35:00+00:00,0,,,,,
2025-01-01 11:40:00+00:00,0,,,,,
2025-01-01 11:45:00+00:00,0,,,,,
2025-01-01 11:50:00+00:00,0,,,,,
2025-01-01 11:55:00+00:00,0,,,,,
2025-01-01 12:00:00+00:00,0,,,,,
2025-01-01 12:05:00+00:00,0,,,,,
2025-01-01 12:10:00+00:00,0,,,,,
2025-01-01 12:15:00+00:00,0,,,,,
2025-01-01 12:20:00+00:00,0,,,,,
2025-01-01 12:25:00+00:00,0,,,,,
2025-01-01 12:30:00+00:00,0,,,,,
2025-01-01 12:35:00+00:00,0,,,,,
2025-01-01 12:40:00+00:00,0,,,,,
2025-01-01 12:45:00+00:00,0,,,,,
2025-01-01 12:50:00+00:00,0,,,,,
2025-01-01 12:55:00+00:00,0,,,,,
2025-01-01 13:00:00+00:00,0,,,,,
2025-01-01 13:05:00+00:00,0,,,,,
2025-01-01 13:10:00+00:00,0,,,,,
2025-01-01 13:15:00+00:00,0,,,,,
2025-01-01 13:20:00+00:00,0,,,,,
2025-01-01 13:25:00+00:00,0,,,,,
2025-01-01 13:30:00+00:00,0,,,,,
2025-01-01 13:35:00+00:00,0,,,,,
2025-01-01 13:40:00+00:00,0,,,,,
2025-01-01 13:45:00+00:00,0,,,,,
2025-01-01 13:50:00+00:00,0,,,,,
2025-01-01 13:55:00+00:00,0,,,,,
2025-01-01 14:00:00+00:00,0,,,,,
2025-01-01 14:05:00+00:00,0,,,,,
2025-01-01 14:10:00+00:00,0,,,,,
2025-01-01 14:15:00+00:00,0,,,,,
2025-01-01 14:20:00+00:00,0,,,,,
2025-01-01 14:25:00+00:00,0,,,,,
2025-01-01 14:30:00+00:00,0,,,,,
2025-01-01 14:35:00+00:00,0,,,,,
2025-01-01 14:40:00+00:00,0,,,,,
2025-01-01 14:45:00+00:00,0,,,,,
2025-01-01 14:50:00+00:00,0,,,,,
2025-01-01 14:55:00+00:00,0,,,,,
2025-01-01 15:00:00+00:00,0,,,,,
2025-01-01 15:05:00+00:00,0,,,,,
2025-01-01 15:10:00+00:00,0,,,,,
2025-01-01 15:15:00+00:00,0,,,,,
2025-01-01 15:20:00+00:00,0,,,,,
2025-01-01 15:25:00+00:00,0,,,,,
2025-01-01 15:30:00+00:00,0,,,,,
2025-01-01 15:35:00+00:00,0,,,,,
2025-01-01 15:40:00+00:00,0,,,,,
2025-01-01 15:45:00+00:00,0,,,,,
2025-01-01 15:50:00+00:00,0,,,,,
2025-01-01 15:55:00+00:00,0,,,,,
2025-01-01 16:00:00+00:00,0,,,,,
2025-01-01 16:05:00+00:00,0,,,,,
2025-01-01 16:10:00+00:00,0,,,,,
2025-01-01 16:15:00+00:00,0,,,,,
2025-01-01 16:20:00+00:00,0,,,,,
2025-01-01 16:25:00+00:00,0,,,,,
2025-01-01 16:30:00+00:00,0,,,,,
2025-01-01 16:35:00+00:00,0,,,,,
2025-01-01 16:40:00+00:00,0,,,,,
2025-01-01 16:45:00+00:00,0,,,,,
2025-01-01 16:50:00+00:00,0,,,,,
2025-01-01 16:55:00+00:00,0,,,,,
2025-01-01 17:00:00+00:00,0,,,,,
2025-01-01 17:05:00+00:00,0,,,,,
2025-01-01 17:10:00+00:00,0,,,,,
2025-01-01 17:15:00+00:00,0,,,,,
2025-01-01 17:20:00+00:00,0,,,,,
2025-01-01 17:25:00+00:00,0,,,,,
2025-01-01 17:30:00+00:00,0,,,,,
2025-01-01 17:35:00+00:00,0,,,,,
2025-01-01 17:40:00+00:00,0,,,,,
2025-01-01 17:45:00+00:00,0,,,,,
2025-01-01 17:50:00+00:00,0,,,,,
2025-01-01 17:55:00+00:00,0,,,,,
2025-01-01 18:00:00+00:00,0,,,,,
2025-01-01 18:05:00+00:00,0,,,,,
2025-01-01 18:10:00+00:00,0,,,,,
2025-01-01 18:15:00+00:00,0,,,,,
2025-01-01 18:20:00+00:00,0,,,,,
2025-01-01 18:25:00+00:00,0,,,,,
2025-01-01 18:30:00+00:00,0,,,,,
2025-01-01 18:35:00+00:00,0,,,,,
2025-01-01 18:40:00+00:00,0,,,,,
2025-01-01 18:45:00+00:00,0,,,,,
2025-01-01 18:50:00+00:00,0,,,,,
2025-01-01 18:55:00+00:00,0,,,,,
2025-01-01 19:00:00+00:00,0,,,,,
2025-01-01 19:05:00+00:00,0,,,,,
2025-01-01 19:10:00+00:00,0,,,,,
2025-01-01 19:15:00+00:00,0,,,,,
2025-01-01 19:20:00+00:00,0,,,,,
2025-01-01 19:25:00+00:00,0,,,,,
2025-01-01 19:30:00+00:00,0,,,,,
2025-01-01 19:35:00+00:00,0,,,,,
2025-01-01 19:40:00+00:00,0,,,,,
2025-01-01 19:45:00+00:00,0,,,,,
2025-01-01 19:50:00+00:00,0,,,,,
2025-01-01 19:55:00+00:00,0,,,,,
2025-01-01 20:00:00+00:00,0,,,,,
2025-01-01 20:05:00+00:00,0,,,,,
2025-01-01 20:10:00+00:00,0,,,,,
2025-01-01 20:15:00+00:00,0,,,,,
2025-01-01 20:20:00+00:00,0,,,,,
2025-01-01 20:25:00+00:00,0,,,,,
2025-01-01 20:30:00+00:00,0,,,,,
2025-01-01 20:35:00+00:00,0,,,,,
2025-01-01 20:40:00+00:00,0,,,,,
2025-01-01 20:45:00+00:00,0,,,,,
2025-01-01 20:50:00+00:00,0,,,,,
2025-01-01 20:55:00+00:00,0,,,,,
2025-01-01 21:00:00+00:00,0,,,,,
2025-01-01 21:05:00+00:00,0,,,,,
2025-01-01 21:10:00+00:00,0,,,,,
2025-01-01 21:15:00+00:00,0,,,,,
2025-01-01 21:20:00+00:00,0,,,,,
2025-01-01 21:25:00+00:00,0,,,,,
2025-01-01 21:30:00+00:00,0,,,,,
2025-01-01 21:35:00+00:00,0,,,,,
2025-01-01 21:40:00+00:00,0,,,,,
2025-01-01 21:45:00+00:00,0,,,,,
2025-01-01 21:50:00+00:00,0,,,,,
2025-01-01 21:55:00+00:00,0,,,,,
2025-01-01 22:00:00+00:00,0,,,,,
2025-01-01 22:05:00+00:00,0,,,,,
2025-01-01 22:10:00+00:00,0,,,,,
2025-01-01 22:15:00+00:00,0,,,,,
2025-01-01 22:20:00+00:00,0,,,,,
2025-01-01 22:25:00+00:00,0,,,,,
2025-01-01 22:30:00+00:00,0,,,,,
2025-01-01 22:35:00+00:00,0,,,,,
2025-01-01 22:40:00+00:00,0,,,,,
2025-01-01 22:45:00+00:00,0,,,,,
2025-01-01 22:50:00+00:00,0,,,,,
2025-01-01 22:55:00+00:00,0,,,,,
2025-01-01 23:00:00+00:00,0,,,,,
2025-01-01 23:05:00+00:00,0,,,,,
2025-01-01 23:10:00+00:00,0,,,,,
2025-01-01 23:15:00+00:00,0,,,,,
2025-01-01 23:20:00+00:00,0,,,,,
2025-01-01 23:25:00+00:00,0,,,,,
2025-01-01 23:30:00+00:00,0,,,,,
2025-01-01 23:35:00+00:00,0,,,,,
2025-01-01 23:40:00+00:00,0,,,,,
2025-01-01 23:45:00+00:00,0,,,,,
2025-01-01 23:50:00+00:00,0,,,,,
2025-01-01 23:55:00+00:00,0,,,,,
2025-01-02 00:00:00+00:00,0,,,,,
2025-01-02 00:05:00+00:00,0,,,,,
2025-01-02 00:10:00+00:00,0,,,,,
2025-01-02 00:15:00+00:00,0,,,,,
2025-01-02 00:20:00+00:00,0,,,,,
2025-01-02 00:25:00+00:00,0,,,,,
2025-01-02 00:30:00+00:00,0,,,,,
2025-01-02 00:35:00+00:00,0,,,,,
2025-01-02 00:40:00+00:00,0,,,,,
2025-01-02 00:45:00+00:00,0,,,,,
2025-01-02 00:50:00+00:00,0,,,,,
2025-01-02 00:55:00+00:00,0,,,,,
2025-01-02 01:00:00+00:00,0,,,,,
2025-01-02 01:05:00+00:00,0,,,,,
2025-01-02 01:10:00+00:00,0,,,,,
2025-01-02 01:15:00+00:00,0,,,,,
2025-01-02 01:20:00+00:00,0,,,,,
2025-01-02 01:25:00+00:00,0,,,,,
2025-01-02 01:30:00+00:00,0,,,,,
2025-01-02 01:35:00+00:00,0,,,,,
2025-01-02 01:40:00+00:00,0,,,,,
2025-01-02 01:45:00+00:00,0,,,,,
2025-01-02 01:50:00+00:00,0,,,,,
2025-01-02 01:55:00+00:00,0,,,,,
2025-01-02 02:00:00+00:00,0,,,,,
2025-01-02 02:05:00+00:00,0,,,,,
2025-01-02 02:10:00+00:00,0,,,,,
2025-01-02 02:15:00+00:00,0,,,,,
2025-01-02 02:20:00+00:00,0,,,,,
2025-01-02 02:25:00+00:00,0,,,,,
2025-01-02 02:30:00+00:00,0,,,,,
2025-01-02 02:35:00+00:00,0,,,,,
2025-01-02 02:40:00+00:00,0,,,,,
2025-01-02 02:45:00+00:00,0,,,,,
2025-01-02 02:50:00+00:00,0,,,,,
2025-01-02 02:55:00+00:00,0,,,,,
2025-01-02 03:00:00+00:00,0,,,,,
2025-01-02 03:05:00+00:00,0,,,,,
2025-01-02 03:10:00+00:00,0,,,,,
2025-01-02 03:15:00+00:00,0,,,,,
2025-01-02 03:20:00+00:00,0,,,,,
2025-01-02 03:25:00+00:00,0,,,,,
2025-01-02 03:30:00+00:00,0,,,,,
2025-01-02 03:35:00+00:00,0,,,,,
2025-01-02 03:40:00+00:00,0,,,,,
2025-01-02 03:45:00+00:00,0,,,,,
2025-01-02 03:50:00+00:00,0,,,,,
2025-01-02 03:55:00+00:00,0,,,,,
2025-01-02 04:00:00+00:00,0,,,,,
2025-01-02 04:05:00+00:00,5181,251.42,250.6,251.13,251.36,251.09053078556263
2025-01-02 04:10:00+00:00,5247,251.45,251.15,251.39,251.15,251.39389937106918
