timestamp,volume,high,low,close,open,vwap
2024-03-07 09:35:00+00:00,1108254,442.67,442.02,442.6,442.39,442.34643617798804
2024-03-07 09:40:00+00:00,1012075,443.43,442.56,443.08,442.59,443.07878480349774
2024-03-07 09:45:00+00:00,826409,443.18,441.91,441.94,443.12,442.3449105588153
2024-03-07 09:50:00+00:00,816396,442.03,440.86,441.82,441.94,441.4255247698421
2024-03-07 09:55:00+00:00,862259,442.88,441.62,442.7,441.82,442.34182965907
2024-03-07 10:00:00+00:00,650144,443.16,442.39,442.65,442.6987,442.72662160598264
2024-03-07 10:05:00+00:00,495931,442.79,442.27,442.61,442.66,442.5669027344529
2024-03-07 10:10:00+00:00,548617,443.01,442.24,442.58,442.61,442.64402108902937
2024-03-07 10:15:00+00:00,1009768,443.25,442.58,443.14,442.59,443.0487914996316
2024-03-07 10:20:00+00:00,568652,443.65,443.06,443.24,443.14,443.4073261326787
2024-03-07 10:25:00+00:00,511788,443.63,443.06,443.49,443.23,443.40468605164637
2024-03-07 10:30:00+00:00,463954,443.77,443.412,443.75,443.49,443.63860682309024
2024-03-07 10:35:00+00:00,406030,443.85,443.29,443.68,443.76,443.52394853163554
2024-03-07 10:40:00+00:00,370138,444.15,443.47,444.1,443.6801,443.89044083558025
2024-03-07 10:45:00+00:00,714862,444.5,444.03,444.402,444.11,444.268173161813
2024-03-07 10:50:00+00:00,724264,444.82,444.3301,444.575,444.41,444.5334073150122
2024-03-07 10:55:00+00:00,634190,444.59,443.83,443.8501,444.575,444.0911212549867
2024-03-07 11:00:00+00:00,523868,444.16,443.69,444.05,443.86,443.97837913367493
2024-03-07 11:05:00+00:00,259798,444.26,443.84,444.18,444.055,444.0046725378948
2024-03-07 11:10:00+00:00,313197,444.53,444.07,444.37,444.2,444.33290626985575
2024-03-07 11:15:00+00:00,345058,444.6,444.2,444.3799,444.38,444.4272303088177
2024-03-07 11:20:00+00:00,438535,444.52,444.165,444.46,444.37,444.37058170955567
2024-03-07 11:25:00+00:00,399907,444.95,444.3722,444.92,444.44,444.6955337168392
2024-03-07 11:30:00+00:00,486827,445.0892,444.795,444.93,444.925,444.9361941634298
2024-03-07 11:35:00+00:00,370299,444.94,444.39,444.5996,444.93,444.6403994534146
2024-03-07 11:40:00+00:00,328749,444.91,444.28,444.88,444.6,444.63636604217805
2024-03-07 11:45:00+00:00,312134,445.15,444.79,445.015,444.88,444.9913173701039
2024-03-07 11:50:00+00:00,273555,445.0799,444.6,444.8399,445.02,444.7558927162728
2024-03-07 11:55:00+00:00,307238,445.01,444.765,444.95,444.81,444.9012089162148
2024-03-07 12:00:00+00:00,407776,445.4,444.94,445.3,444.96,445.25239066325634
2024-03-07 12:05:00+00:00,515661,445.41,445.0489,445.3335,445.29,445.23966859428964
2024-03-07 12:10:00+00:00,300317,445.56,445.195,445.51,445.3703,445.375878654888
2024-03-07 12:15:00+00:00,438764,445.76,445.46,445.5,445.54,445.5897654319862
2024-03-07 12:20:00+00:00,618036,445.88,445.5006,445.755,445.5006,445.7497944860817
2024-03-07 12:25:00+00:00,340423,445.95,445.33,445.59,445.77,445.6040392394168
2024-03-07 12:30:00+00:00,369868,445.76,445.44,445.44,445.59,445.6306928012156
2024-03-07 12:35:00+00:00,330415,445.45,445.16,445.3607,445.44,445.31159614000575
2024-03-07 12:40:00+00:00,275548,445.665,445.3,445.505,445.36,445.547498348745
2024-03-07 12:45:00+00:00,411180,445.495,444.915,445.3912,445.49,445.15723712729215
2024-03-07 12:50:00+00:00,282213,445.55,445.25,445.3,445.4,445.40586507354374
2024-03-07 12:55:00+00:00,298961,445.57,445.21,445.41,445.31,445.42418058810347
2024-03-07 13:00:00+00:00,300770,445.5,445.21,445.485,445.405,445.3120921301992
2024-03-07 13:05:00+00:00,221374,445.65,445.39,445.41,445.48,445.5167437232918
2024-03-07 13:10:00+00:00,243248,445.62,445.05,445.55,445.42,445.34226014109055
2024-03-07 13:15:00+00:00,280229,445.75,445.365,445.51,445.57,445.62336392735943
2024-03-07 13:20:00+00:00,241513,445.77,445.49,445.695,445.49,445.6794440348967
2024-03-07 13:25:00+00:00,213761,445.83,445.555,445.77,445.69,445.67180804917643
2024-03-07 13:30:00+00:00,310702,445.92,445.61,445.92,445.7601,445.78172075911965
2024-03-07 13:35:00+00:00,409853,446.13,445.76,446.085,445.93,445.9668789541616
2024-03-07 13:40:00+00:00,388617,446.35,446.05,446.32,446.1,446.2024451966846
2024-03-07 13:45:00+00:00,290975,446.34,446.06,446.29,446.34,446.2115634951456
2024-03-07 13:50:00+00:00,527877,446.5,446.23,446.45,446.31,446.3715267192926
2024-03-07 13:55:00+00:00,394527,446.62,446.42,446.57,446.46,446.5305948500356
2024-03-07 14:00:00+00:00,338904,446.72,446.485,446.55,446.59,446.5945653707244
2024-03-07 14:05:00+00:00,398001,446.66,446.1504,446.615,446.56,446.4590118869048
2024-03-07 14:10:00+00:00,350375,446.64,446.13,446.2299,446.62,446.37571467656085
2024-03-07 14:15:00+00:00,314043,446.5302,446.21,446.47,446.23,446.4350193801485
2024-03-07 14:20:00+00:00,280040,446.575,446.05,446.3699,446.465,446.3097394343665
2024-03-07 14:25:00+00:00,320335,446.37,446.075,446.16,446.36,446.2029404779372
2024-03-07 14:30:00+00:00,203849,446.31,446.12,446.25,446.1715,446.22814031464463
2024-03-07 14:35:00+00:00,205281,446.42,446.17,446.3487,446.244,446.2860017887676
2024-03-07 14:40:00+00:00,219803,446.475,446.295,446.465,446.35,446.39951975177775
2024-03-07 14:45:00+00:00,221541,446.53,446.26,446.36,446.475,446.44521481305947
2024-03-07 14:50:00+00:00,249954,446.599,446.29,446.53,446.355,446.4631375973179
2024-03-07 14:55:00+00:00,226939,446.62,446.46,446.555,446.52,446.5344957235204
2024-03-07 15:00:00+00:00,546424,446.59,445.8,445.91,446.545,446.1371353833287
2024-03-07 15:05:00+00:00,703173,445.915,444.98,445.57,445.91,445.34339369159505
2024-03-07 15:10:00+00:00,499848,445.81,445.25,445.422,445.54,445.533659437469
2024-03-07 15:15:00+00:00,376437,445.74,445.16,445.66,445.41,445.49102832612095
2024-03-07 15:20:00+00:00,310325,445.74,445.32,445.49,445.67,445.5176414404253
2024-03-07 15:25:00+00:00,520702,445.47,445.13,445.32,445.46,445.3231813839778
2024-03-07 15:30:00+00:00,264881,445.5,445.24,445.35,445.31,445.3817416877768
2024-03-07 15:35:00+00:00,416986,445.68,445.3,445.65,445.35,445.53641971193275
2024-03-07 15:40:00+00:00,373348,445.8,445.53,445.77,445.64,445.6659127944974
2024-03-07 15:45:00+00:00,692771,446.09,445.74,446.04,445.765,445.9496028124734
2024-03-07 15:50:00+00:00,629907,446.09,445.54,445.59,446.03,445.79526677112653
2024-03-07 15:55:00+00:00,1284497,446.07,445.375,446.0352,445.58,445.83519028973984
2024-03-07 16:00:00+00:00,3529850,446.245,445.44,445.51,446.04,445.6811032791761
2024-03-08 09:30:00+00:00,24396,446.22,445.5,445.83,445.96,445.8349899983604
2024-03-08 09:35:00+00:00,1420604,446.53,445.227,446.43,445.81,445.8425824297271
2024-03-08 09:40:00+00:00,821289,446.62,445.07,445.36,446.43,445.5314193674821
2024-03-08 09:45:00+00:00,883634,446.05,445.37,445.555,445.37,445.80044135354683
2024-03-08 09:50:00+00:00,791603,446.83,445.47,446.69,445.56,446.46401519448517
2024-03-08 09:55:00+00:00,683671,447.09,446.51,447.07,446.72,446.868403179307
2024-03-08 10:00:00+00:00,582700,447.5113,447.0,447.46,447.06,447.3159857509868
2024-03-08 10:05:00+00:00,584190,447.761,447.3,447.68,447.47,447.5482763202041
2024-03-08 10:10:00+00:00,782267,448.21,447.61,448.13,447.68,448.0189605998975
2024-03-08 10:15:00+00:00,661212,448.43,447.65,448.3,448.13,448.12837157311117
2024-03-08 10:20:00+00:00,533111,448.45,447.81,447.9,448.3,448.06884442451945
2024-03-08 10:25:00+00:00,540125,448.25,447.74,447.945,447.9005,447.99831764684103
2024-03-08 10:30:00+00:00,475729,448.6,447.87,448.4699,447.97,448.1484139156957
2024-03-08 10:35:00+00:00,534965,448.64,447.82,448.13,448.49,448.1999516256204
2024-03-08 10:40:00+00:00,782194,448.24,447.02,447.3,448.15,447.4181394896918
2024-03-08 10:45:00+00:00,668254,447.76,446.84,447.56,447.32,447.4282524920165
2024-03-08 10:50:00+00:00,894765,447.55,446.425,447.01,447.54,446.8524650047778
2024-03-08 10:55:00+00:00,449228,447.31,446.49,447.22,447.02,446.9108167111133
2024-03-08 11:00:00+00:00,735140,447.72,447.13,447.28,447.265,447.36476201811894
2024-03-08 11:05:00+00:00,1165493,447.4,445.56,445.69,447.24,446.15548617623614
2024-03-08 11:10:00+00:00,1671624,445.92,444.48,444.53,445.71,445.18934984781265
2024-03-08 11:15:00+00:00,1308793,445.17,444.3,445.07,444.51,444.83593650103563
2024-03-08 11:20:00+00:00,1555057,445.07,443.71,444.21,445.07,444.1850304651212
2024-03-08 11:25:00+00:00,1450496,444.76,443.49,443.595,444.16,444.20613381905224
2024-03-08 11:30:00+00:00,1738895,444.07,442.7,442.861,443.6,443.35271781964985
2024-03-08 11:35:00+00:00,2065309,443.16,441.66,443.07,442.86,442.4853389870475
2024-03-08 11:40:00+00:00,1107108,443.63,442.83,443.46,443.04,443.2856008916926
2024-03-08 11:45:00+00:00,1123187,443.64,443.02,443.48,443.5,443.2853200679851
2024-03-08 11:50:00+00:00,1252572,443.58,441.72,442.3,443.49,442.47793597493796
2024-03-08 11:55:00+00:00,867887,443.19,442.22,442.6577,442.31,442.7405790561444
2024-03-08 12:00:00+00:00,684721,443.02,442.26,442.31,442.65,442.52970956053633
2024-03-08 12:05:00+00:00,1025300,443.2,441.74,442.57,442.3,442.7119084365551
2024-03-08 12:10:00+00:00,808098,443.09,441.45,441.72,442.57,442.26627560023667
2024-03-08 12:15:00+00:00,855813,442.755,441.16,442.28,441.73,442.00168051805707
2024-03-08 12:20:00+00:00,729887,442.44,441.44,441.47,442.23,441.9150505900228
2024-03-08 12:25:00+00:00,503242,442.03,441.38,441.46,441.5,441.67630921107536
2024-03-08 12:30:00+00:00,670801,442.74,441.47,442.62,441.47,442.3990379412076
2024-03-08 12:35:00+00:00,471190,442.8659,442.4,442.56,442.67,442.6182771705681
2024-03-08 12:40:00+00:00,493813,442.58,441.82,442.32,442.57,442.3369278249054
2024-03-08 12:45:00+00:00,381390,442.55,441.86,442.13,442.3299,442.1862138624506
2024-03-08 12:50:00+00:00,454829,442.1399,441.4975,441.5106,442.11,441.66316780900075
2024-03-08 12:55:00+00:00,1044703,441.73,440.39,440.45,441.52,440.8391551378717
2024-03-08 13:00:00+00:00,1346535,440.52,439.32,439.63,440.47,439.83728164050694
2024-03-08 13:05:00+00:00,1157394,440.08,439.1,439.52,439.59,439.5775212686432
2024-03-08 13:10:00+00:00,1162133,440.63,439.404,440.3,439.5,440.0631833404611
2024-03-08 13:15:00+00:00,949005,440.46,439.71,439.77,440.29,440.16937516135323
2024-03-08 13:20:00+00:00,532818,440.23,439.66,439.96,439.8,439.9755780022446
2024-03-08 13:25:00+00:00,437368,440.2185,439.45,439.47,439.95,439.73557521355013
2024-03-08 13:30:00+00:00,525285,439.93,439.365,439.48,439.45,439.6013185413633
2024-03-08 13:35:00+00:00,539646,439.77,438.87,438.87,439.39,439.2206026728633
2024-03-08 13:40:00+00:00,952831,439.01,438.34,438.705,438.87,438.6466863586512
2024-03-08 13:45:00+00:00,591372,438.76,438.36,438.73,438.73,438.60288135386867
2024-03-08 13:50:00+00:00,512607,439.16,438.68,438.75,438.72,438.8914127977183
2024-03-08 13:55:00+00:00,421649,439.07,438.52,439.0,438.74,438.85652303219024
2024-03-08 14:00:00+00:00,521077,439.24,438.7301,439.155,438.99,439.07824057672855
2024-03-08 14:05:00+00:00,802668,440.26,439.035,440.14,439.18,439.85289855531795
2024-03-08 14:10:00+00:00,468585,440.41,439.83,440.32,440.14,440.13945634196574
2024-03-08 14:15:00+00:00,477513,440.48,439.79,439.94,440.34,440.021412631698
2024-03-08 14:20:00+00:00,486193,440.5,439.9346,440.29,439.9346,440.2062711721477
2024-03-08 14:25:00+00:00,766362,441.035,440.2201,440.94,440.28,440.83880607337
2024-03-08 14:30:00+00:00,456091,441.14,440.59,440.8574,440.9401,440.820383106003
2024-03-08 14:35:00+00:00,471731,441.49,440.85,441.47,440.8599,441.31407545953095
2024-03-08 14:40:00+00:00,663965,441.89,441.3901,441.52,441.46,441.6629616160491
2024-03-08 14:45:00+00:00,437680,442.25,441.42,442.2,441.5061,441.9769762127582
2024-03-08 14:50:00+00:00,504909,442.31,441.72,441.95,442.21,441.90942563907555
2024-03-08 14:55:00+00:00,881928,442.09,441.11,441.1899,441.97,441.637084244859
2024-03-08 15:00:00+00:00,556230,441.7287,441.19,441.525,441.19,441.50567533789985
2024-03-08 15:05:00+00:00,838039,442.14,441.49,442.01,441.52,441.9958259584577
2024-03-08 15:10:00+00:00,700200,442.02,440.88,440.9,442.02,441.22864514881456
2024-03-08 15:15:00+00:00,598186,440.96,440.2,440.68,440.9,440.58620054631837
2024-03-08 15:20:00+00:00,961919,440.84,440.2,440.34,440.67,440.4082603938585
2024-03-08 15:25:00+00:00,694730,440.68,440.055,440.55,440.33,440.47170304564366
2024-03-08 15:30:00+00:00,1085795,440.83,439.15,439.27,440.56,439.94300685774016
2024-03-08 15:35:00+00:00,1196079,440.26,439.06,439.97,439.285,439.7229932433393
2024-03-08 15:40:00+00:00,567535,440.05,439.13,439.16,440.03,439.5691871696019
2024-03-08 15:45:00+00:00,764776,439.67,439.16,439.41,439.16,439.47796054949424
2024-03-08 15:50:00+00:00,804055,440.0001,439.4,439.73,439.41,439.755668605879
